TEXT	TRANSLATION
"Phi [degree]"	"Phi [grau]"
"Photogrammetry"	"Fotogrametria"
"Photogrammetry tools."	"Ferramentas de fotogrametria."
"Pit"	"Cova ou poço"
"Plain"	"Planície"
"Plains"	"Planície"
"Plan Curvature"	"Plano de curvatura"
"Planar"	"Planar"
"Plane"	"Plano"
"Plane (%.2fDegree)"	"Plano (%.2fDegree)"
"Plant Height"	"Altura de planta"
"Platform"	"Plataforma"
"Play And Save as Images..."	"Iniciar e salvar como imagem..."
"Play Loop [Ctrl + L]"	"Reproduzir loop [Ctrl + L]"
"Play Once [Ctrl + P]"	"Reproduzir uma vez [Ctrl + P]"
"Play and Save to Image"	"Reproduzir e salvar a Imagem"
"Please enter a numeric value:"	"Por favor, indique um valor numérico:"
"Please enter a text:"	"Por favor, indique um texto:"
"Please provide a path for the output files."	"Por favor, forneça um caminho para os arquivos de saída."
"Please provide a shapefile with the 'Polygons' parameter!"	"Por favor, forneça um shapefile com o parâmetro 'Polígono'!"
"Please provide a shapefile with the 'Shapes Extent' parameter!"	"Por favor, forneça um shapefile com o parâmetro 'Extensão de Shapes'!"
"Please provide a valid *.scpvf file!"	"Por favor, forneça um arquivo *.scpvf válido!"
"Please provide a valid *.scpvf_tile_info file!"	"Por favor, forneça um arquivo *.scpvf_tile_infoválido!"
"Please provide a valid AOI!"	"Por favor, forneça uma AOI válido!"
"Please provide a valid R,G,B fields for this kind of operation!"	"Por favor, forneça campos válidos R,G,B para este tipo de operação!"
"Please provide a valid SAGA RGB field for this kind of operation!"	"Por favor, forneça um campo RGB no SAGA válido para este tipo de operação!"
"Please provide a valid base name for the output files!"	"Por favor, forneça um nome de base válido para os arquivos de saída!"
"Please provide a valid output directory for the output files!"	"Por favor, forneça um diretório válido de saída para os arquivos de saída!"
"Please provide a valid output file path!"	"Por favor, forneça um caminho de arquivo válido saída!"
"Please provide an attribute field with z-information!"	"Por favor, forneça um campo de atributo com z-informação!"
"Please provide an output file name!"	"Por favor, forneça um nome de arquivo de saída!"
"Please provide at least one column to export!"	"Por favor, forneça pelo menos uma coluna para exportar!"
"Please provide some input files!"	"Por favor, forneça alguns arquivos de entrada!"
"Please stop tool execution before exiting SAGA."	"Por favor, pare a execução da ferramenta antes de sair do SAGA."
"Plot Holes"	"Buracos na trama"
"Point"	"Ponto"
"Point Cloud"	"Nuvem de Pontos"
"Point Cloud %s is empty after removing overlap, skipping dataset!"	"Nuvem de ponto %s está vazia após a remoção de sobreposição, pulando conjunto de dados!"
"Point Cloud Attribute Calculator"	"Calculadora de atributo para Nuvem de ponto"
"Point Cloud Cutter"	"Cortador de Nuvem de pontos"
"Point Cloud Manager"	"Gerenciador de Nuvem de pontos "
"Point Cloud Reclassifier / Subset Extractor"	"Reclassificador / Extrator de subconjunto de Nuvem de pontos"
"Point Cloud Thinning (simple)"	"Afinamento de Nuvem de pontos (simples)"
"Point Cloud Viewer"	"Visualizador de Nuvem de pontos"
"Point Cloud Viewer Settings"	"Definições do visualizador de Nuvem de pontos"
"Point Cloud from Grid Points"	"Nuvem de pontos para grade de pontos"
"Point Cloud from Shapes"	"Nuvem de pontos para Shapes"
"Point Cloud from Table"	"Nuvem de pontos para Tabela"
"Point Cloud list"	"Lista de Nuvem de pontos"
"Point Cloud to Grid"	"Nuvem de pontos para grade"
"Point Cloud to Shapes"	"Nuvem de pontos para Shapes"
"Point Cloud to drop attribute from."	"Nuvem de pontos para alargar a partir de atributo."
"Point Cloud to reclassify/extract"	"Reclassificar/extrair Nuvem de pontos"
"Point Clouds"	"Nuvens de ponto"
"Point Clouds Viewer"	"Visualizador de Nuvens de ponto"
"Point Data Record Format"	"Formato de gravação de dados de ponto"
"Point Distances"	"Distâncias de ponto "
"Point Grid"	"Grade de ponto"
"Point Position"	"Posição do ponto "
"Point Size"	"Tamanho do ponto"
"Point Size: Default"	"Tamanho do ponto: Padrão"
"Point Size: Scaling"	"Tamanho do ponto: Escalonado"
"Point Statistics for Polygons"	"Estatísticas apontam para polígonos"
"Point View Settings"	"Configurações de visualização de ponto"
"Point cloud to drop attribute(s) from."	"Nuvem de ponto para largar a partir de atributo(s)."
"Point cloud with attribute(s) dropped."	"Nuvem de pontos com o atributo(s) largou."
"Point clouds viewer."	"Visualizador de nuvens de Ponto."
"Point insertion distance [map units]."	"Distância de inserção de ponto [mapa unidades]."
"Point shapefile with source point(s)"	"Shapefile de ponto com ponto de origem(s)"
"Point summary contains no points!"	"Resumo do ponto não contém pontos!"
"Point to Keep"	"Ponto para manter"
"Point(s)"	"Ponto(s)"
"PointCloud"	"Nuvem de pontos"
"Points"	"Pontos"
"Points Filter"	"Filtro de pontos"
"Points Thinning"	"Emagrecimento de pontos"
"Points per Cell"	"Pontos por célula"
"Points per Square"	"Pontos por metro quadrado"
"Points to be Colorised"	"Pontos a ser coloridos"
"Polar Angle Units"	"Unidades de ângulo polar"
"Polar Coordinate System"	"Sistema de Coordenadas Polares"
"Polar Coordinates"	"Coordenadas Polares"
"Polar Stereographic"	"Estereográfica polar"
"Polar to Cartesian Coordinates"	"Polar em coordenadas cartesianas"
"Polyconic"	"Policônica"
"Polygon"	"Polígono"
"Polygon Centroids"	"Centróides de Polígono"
"Polygon Clipping"	"Cortando polígono"
"Polygon Dissolve"	"Dissolver polígono"
"Polygon Parts"	"Partes do polígono"
"Polygon Parts to Separate Polygons"	"Separar polígonos por partes do polígono"
"Polygon Properties"	"Propriedades do polígono"
"Polygon Self-Intersection"	"Auto-intersecção de polígono"
"Polygon Shape Indices"	"Índices de shape de polígono"
"Polygon Vertex Check"	"Verificar vértice de poligono"
"Polygon outlines of object regions"	"Contornos de polígonos por regiões de objetos"
"Polygon shapefile describing the bounding boxes of spcvf tiles."	"Descrevendo shape de polígono pelas caixas delimitadoras de quadrículas spcvf."
"Polygon with less than 3 vertices encountered!"	"Encontrou polígono com menos de 3 vértices!"
"Polygon(s)"	"Polígono (s)"
"Polygon-Line Intersection"	"Intersecção de polígono-Linha"
"Polygons"	"Polígonos"
"Polygons to Edges and Nodes"	"Polígonos para Edges e Nodes"
"Polygons with Property Attributes"	"Polígonos com atributos de Propriedade"
"Polylines"	"Multiplas linhas"
"Polynom"	"Polynômio"
"Polynomial Coefficient"	"Coeficiente polinomial"
"Polynomial Coefficients"	"Coeficientes polinomiais"
"Polynomial Order"	"Ordem polinomial"
"Polynomial Regression"	"Regressão polinomial"
"Polynomial Trend from Grids"	"Tendência de polinômio de grades"
"Polynomial, Order"	"Polinomial, Ordenar"
"Population"	"População"
"Port"	"Porta"
"Portable Network Graphics"	"Portable Network Graphics"
"Portable Network Graphics (*.png)"	"Portable Network Graphics (*.png)"
"Position"	"Posição"
"Position Index Radius"	""
"Position as Geographic Coordinates"	"Posição em Coordenadas Geográficas"
"Positive Openness"	"Abertura positiva"
"Positive values result in a shift in E direction."	"Os valores positivos resultam em uma mudança na direção E."
"Positive values result in a shift in N direction."	"Os valores positivos resultam em uma mudança na direção N."
"Possible error"	"Possível erro"
"Post-Processing"	""
"PostGIS"	"PostGIS"
"PostGIS extension added"	"Extensão PostGIS acrescentada"
"PostGIS extension missing or too old"	"Extensão PostGIS ausente ou muito velha"
"PostgreSQL"	"PostgreSQL"
"PostgreSQL Connections"	"Conexões do PostgreSQL"
"PostgreSQL Database Connection Error"	"Erro de conexão com o banco de dados PostgreSQL"
"PostgreSQL Sources"	"Fontes PostgreSQL"
"PostgreSQL database is already connected"	"Banco de dados PostgreSQL já está conectado"
"PostgreSQL source connected"	"Fonte PostgreSQL conectado"
"PostgreSQL source disconnected"	"Fonte PostgreSQL desconectado"
"PostgreSQL source is already connected"	"Fonte PostgreSQL já está conectado"
"Potential Evapotranspiration"	"Evapotranspiração potencial"
"Potential Incoming Solar Radiation"	"Entrada potencial de radiação solar"
"Power"	"Iniciar"
"Power on soil (p)"	"Iniciar em solo (p)"
"Power on soil (p) [lower bound]"	"Poder em solo (p) [limite inferior]"
"Power on soil (p) [upper bound]"	"Poder em solo (p) [limite superior]"
"Power on soil moisture"	"Ligue a umidade do solo"
"Power on soil moisture (p), lower bound"	"Ligue a umidade do solo (p), limite inferior"
"Power on soil moisture (p), upper bound"	"Ligue a umidade do solo (p), limite superior"
"Power: a + b * x^c"	"Potência: a + b * x ^ c"
"Pratt"	"Pratt"
"Pre-analyze"	"Pré-analisar"
"Pre-defined Formulas"	"Fórmulas pré-definidas"
"Precipitation"	"Precipitação"
"Precipitation Column"	"Precipitation Coluna"
"Precipitation [m / dt]"	"Precipitação [m / dt]"
"Precipitation [mm]"	"Precipitação [mm]"
"Precise Datum Conversion"	"Precise Datum Conversão"
"Precise Tracing"	"Rastreamento preciso"
"Precision"	""
"Precisions"	"Precisões"
"Predefined Datum"	"Predefinido Datum"
"Predefined Ellipsoids"	"Predefinidos Elipsóides"
"Predefined Functions"	"Funções pré-definidas"
"Predefined Standard Ellipsoids"	"Predefinidos Elipsóides Padrão"
"Predicted responses (probabilities) for corresponding samples."	"Respostas preditas (probabilidades) para amostras correspondentes."
"Prediction"	"Predição"
"Prediction INPUT"	"ENTRADA Prediction"
"Prediction Probability"	"Probabilidade de Previsão"
"Predictor"	"Predictor"
"Predictors"	"Preditores"
"Preferred Routing"	"Encaminhamento preferencial"
"Preferred Target Grid Type"	"Tipo preferencial da grade alvo"
"Preliminary scene analysis:"	"Análise preliminar cena:"
"Preprocessed DEM"	"DEM preprocessed"
"Preprocessed DEM. If this is not set changes will be stored in the original DEM grid."	"MDE processado. Se isso não for definido, alterações serão armazenadas na grade MDE original."
"Preprocessing"	"Pré-processamento"
"Presence Data"	"Dados presença"
"Presence Prediction"	"Predição de presença"
"Presence Probability"	"Probabilidade de presença"
"Preservation"	"Preservação"
"Preserve Data Type"	"Preservar tipo de dados"
"Preset Selection"	"Seleção predefinida"
"Presets"	"Predefinições"
"Prevent Negative Flow Accumulation"	"Prevenir acumulação de fluxo negativo"
"Previous"	"Anterior"
"Primary Key"	"Chave primária"
"Primary Name"	"Nome primário"
"Primary key)"	"Chave primária)"
"Principal Components"	"Componentes principais"
"Principle Components"	"Componentes principais"
"Principle Components Analysis"	"Análise de componentes principais"
"Principle Components Based Image Sharpening"	"Afinação de imagem com base em componentes principais"
"Print"	"Imprimir"
"Print Layout"	"Layout de impressão"
"Print Preview"	"Visualização de Impressão"
"Print Setup"	"Configuração de impressão"
"Print only information available in LAS header."	"Imprimir única informação disponível no cabeçalho LAS."
"Priority Index"	"Índice de prioridade"
"Probabilities"	"Probabilidades"
"Probability"	"Probabilidade"
"Probability Estimates"	"Estimativas de probabilidade"
"Probability Reference"	"Probabilidade de referência"
"Probability Threshold"	"Limiar de probabilidade"
"Process Update Frequency [milliseconds]"	"Processo de atualização de frequência [milissegundos]"
"Processed DEM"	"MDE processado"
"Processing"	"Processamento"
"Processing AOI %d ..."	"Processando AOI %d ..."
"Processing AOI ..."	"Processamento AOI ..."
"Processing Sinks and Flats"	"Processando Pias e Flats"
"Processing dataset %d"	"Processando conjunto de dados %d"
"Processing first pass..."	"Processando primeiro passo..."
"Processing observer %d ..."	"Processando observador %d ..."
"Product"	"Produto"
"Production"	"Produção"
"Profile"	"Perfil"
"Profile Curvature"	"Pefil de curvatura"
"Profile Distance"	"Perfil de distância"
"Profile Length"	"Perfil de comprimento"
"Profile Line"	"Linha de perfil"
"Profile Lines"	"Linhas de perfil"
"Profile Points"	"Pontos de perfil"
"Profile Samples"	"Amostras de perfil"
"Profile [%s]"	"Perfil [%s]"
"Profile from points"	"Perfil de pontos"
"Profiles"	"Perfis"
"Profiles from Lines"	"Perfis de Linhas"
"Proj.4"	"Proj.4"
"Proj.4 Version is "	"Versão Proj.4 "
"Proj4 Parameters"	"Parâmetros proj4"
"Proj4 definition string error"	"Erro de definição de sequência Proj4"
"Project"	"Projeto"
"Project File"	"Arquivo de projeto"
"Project \'%s\'"	"Projeto \'%s\'"
"Project has been saved."	"O projeto foi salvo."
"Project has been successfully loaded."	"O projeto foi carregado com êxito."
"Projected Coordinate System"	"Sistema de Coordenadas Projetadas"
"Projected Coordinate Systems"	"Sistemas de Coordenadas Projetadas"
"Projected Height"	"Altura projetada"
"Projection"	"Projeção"
"Projection Parameters"	"Parâmetros de projeção"
"Projection Settings"	"Configurações de projeção"
"Projection Type"	"Tipo de projeção"
"Projection routines make use of the Proj.4 Cartographic Projections library."	"Rotinas de projeção para uso da biblioteca de Projeções Cartográficas Proj.4."
"Projection_GeoTRANS_Datum_3.dat,\n"	"Projection_GeoTRANS_Datum_3.dat,\n"
"Projection_GeoTRANS_Datum_7.dat,\n\n"	"Projection_GeoTRANS_Datum_7.dat,\n\n"
"Projection_GeoTRANS_Ellipsoid.dat,\n"	"Projection_GeoTRANS_Ellipsoid.dat,\n"
"Projection_GeoTRANS_Geoid_EGM96.dat,\n"	"Projection_GeoTRANS_Geoid_EGM96.dat,\n"
"Projections"	"Projeções"
"Projection|Georeferencing"	"Projeção|Georreferenciamento"
"Propability"	"Probabilidade"
"Properties"	"Propriedades"
"Protection Index"	"Índice de proteção"
"Proximity"	"Proximidade"
"Proximity Grid"	"Grade de proximidade"
"Punktuelle Rasterzellenmanipulation"	"Punktuelle Rasterzellenmanipulation"
"Pythagoras' Tree"	"Árvore de Pitágoras"
"Python"	"Python"
"Python with Header"	"Python com cabeçalho"
"Q, estimation of mean runoff [mm]"	"Q, estimativa de escoamento médio [mm]"
"QM of ESP"	"QM de ESP"
"QUALITY"	"QUALIDADE"
"QuadTree"	"QuadTree"
"QuadTree Structure to Shapes"	"Estrutura de Quadtree para shapes"
"Quadrant"	"Quadrante"
"Quadrants"	"Quadrantes"
"Quadratic"	"Quadrático"
"Quadratic Neighbors"	"Vizinhos quadráticos"
"Quadric: a + b * x + c * x^2"	"Quadrático: a + b * x + c * x^2"
"Quality"	"Qualidade"
"Quality Measure"	"Medir a qualidade"
"Quality assessment is not calculated, because the number of classes in the input grids differ."	"Avaliação da qualidade não é calculada, porque o número de classes na grade de entrada é diferente."
"Quantile"	"Quantil"
"Queen"	"Queen"
"Queen's case"	"Caso Queen"
"Query"	"Consulta"
"Query Result"	"Resultado da Consulta"
"Quotient"	"Quociente"
"R"	"R"
"R, height of precipitation in timespan [mm]"	"R, altura da precipitação por período de tempo [mm]"
"R,G,B to SAGA RGB"	"R,G,B para SAGA RGB"
"R,G,B value range"	"intervalo de valores R,G,B"
"R2"	"R2"
"R:Import"	""
"RAINBOW"	"ARCO IRIS"
"RANGE"	"ALCANCE"
"RED_BLUE"	"RED_BLUE"
